source,target,distance_km
8808,16426,0.081911
8808,9153,0.100238
8808,3262,0.107959
8808,14410,0.150034
8809,6112,0.143554
8809,79,0.166792
8809,15220,0.226536
8809,18427,0.256487
8809,20020,0.256487
8810,14670,0.163866
8810,16471,0.182811
8810,12622,0.203306
8810,9305,0.21127
8810,11930,0.22478
8811,8179,0.180197
8811,3215,0.224164
8811,19485,0.231556
8811,16424,0.234673
8811,5733,0.237878
8812,9302,0.09379
8812,3223,0.09379
8812,10629,0.201558
8812,777,0.230926
8812,918,0.247719
8813,8813,0.0
8813,8798,0.389302
8813,6889,0.528588
8813,12802,0.641733
8813,7130,0.691623
8814,8813,0.0
8814,8798,0.389302
8814,6889,0.528588
8814,12802,0.641733
8814,7130,0.691623
8815,8815,0.0
8815,19262,0.011119
8815,19125,0.044478
8815,13002,0.077836
8815,9880,0.081987
8816,8815,0.0
8816,19262,0.011119
8816,19125,0.044478
8816,13002,0.077836
8816,9880,0.081987
8817,8817,0.0
8817,18552,0.022239
8817,14456,0.078092
8817,12647,0.087075
8817,4895,0.100274
8818,8817,0.0
8818,18552,0.022239
8818,14456,0.078092
8818,12647,0.087075
8818,4895,0.100274
8819,18392,0.152956
8819,3373,0.168591
8819,6743,0.293351
8819,7748,0.300951
8819,15817,0.348014
8820,9228,0.081959
8820,13223,0.100278
8820,11711,0.134047
8820,11710,0.134047
8820,12574,0.149726
8821,490,0.159545
8821,12343,0.168587
8821,16650,0.203283
8821,10663,0.225416
8821,10539,0.2558
8822,8822,0.0
8822,12997,0.066717
8822,7301,0.076152
8822,17430,0.116571
8822,11438,0.174973
8823,13711,0.0
8823,1669,0.078112
8823,4125,0.078112
8823,3967,0.078112
8823,3858,0.087093
8824,16778,0.134206
8824,13972,0.255748
8824,10498,0.386126
8824,14173,0.939467
8824,15896,1.003572
8825,1857,0.077836
8825,3425,0.087231
8825,13103,0.111195
8825,8702,0.134147
8825,9229,0.156533
8826,16041,0.011119
8826,14746,0.07851
8826,3619,0.108295
8826,18209,0.108295
8826,6554,0.153212
8827,4179,0.074848
8827,20340,0.077836
8827,10475,0.087066
8827,20329,0.107985
8827,20246,0.107985
8828,6206,0.078176
8828,2104,0.093317
8828,18244,0.108053
8828,2123,0.111195
8828,14292,0.156352
8829,9411,0.134312
8829,12184,0.144553
8829,16793,0.213859
8829,16788,0.234803
8829,10899,0.244629
8830,19463,0.066717
8830,14277,0.066717
8830,11054,0.077836
8830,20275,0.077836
8830,19815,0.186599
8831,221,0.125213
8831,10127,0.230098
8831,18460,0.274231
8831,18480,0.416202
8831,2756,0.417269
8832,12705,0.033358
8832,3368,0.055597
8832,11671,0.153006
8832,3382,0.155673
8832,7757,0.168766
8833,9162,0.087516
8833,3481,0.100657
8833,1009,0.589448
8833,19774,0.655618
8833,15766,0.717636
8834,12610,0.078087
8834,16488,0.093242
8834,8518,0.133434
8834,19381,0.150119
8834,1347,0.156175
8835,12850,0.156444
8835,1286,0.168981
8835,667,0.168982
8835,3891,0.216171
8835,8800,0.28695
8836,10637,0.677825
8836,2817,1.780711
8836,328,2.485531
8836,395,2.553098
8836,19317,2.829949
8837,2745,0.153164
8837,10665,1.210284
8837,10300,1.33311
8837,5791,1.397824
8837,10725,1.431906
8838,11336,0.087364
8838,1094,0.245317
8838,19467,0.245317
8838,17409,0.402799
8838,5370,0.415946
8839,2899,0.075658
8839,8561,0.150086
8839,12603,0.224785
8839,2685,0.232498
8839,9381,0.237622
8840,12592,0.088956
8840,3963,0.0934
8840,16678,0.108125
8840,11637,0.111195
8840,8164,0.122314
8841,9555,0.082011
8841,3040,0.108035
8841,14982,0.143436
8841,4437,0.156302
8841,6220,0.177912
8842,16812,0.076231
8842,16259,0.233243
8842,17336,0.300226
8842,13735,0.335984
8842,18081,0.378063
8843,15814,0.100246
8843,3126,0.162769
8843,17129,0.224079
8843,1613,0.249907
8843,10804,0.255815
8844,10024,0.075616
8844,15963,0.124937
8844,16148,0.133434
8844,2282,0.13401
8844,1047,0.14337
8845,17955,0.509111
8845,13669,0.530983
8845,17117,0.625857
8845,17052,0.642819
8845,4204,0.666357
8846,10735,0.078136
8846,4700,0.100308
8846,8538,0.125003
8846,9139,0.193398
8846,2957,0.208177
8847,9058,0.156722
8847,10347,0.160234
8847,16737,0.316006
8847,15481,0.427582
8847,13979,0.453022
8848,2695,0.033358
8848,1890,0.066717
8848,16579,0.077836
8848,637,0.081965
8848,1329,0.093255
8849,10819,0.157205
8849,9001,0.224319
8849,11009,0.224845
8849,16542,0.277987
8849,5,0.402694
8850,17125,0.157272
8850,3222,0.302521
8850,17334,0.306551
8850,2640,0.382983
8850,8361,0.452691
8851,557,0.055597
8851,1700,0.087133
8851,14467,0.166792
8851,12434,0.268167
8851,2723,0.296418
8852,1461,0.134102
8852,2466,0.151558
8852,17635,0.162832
8852,4291,0.348641
8852,7960,0.375103
8853,14871,0.20136
8853,2373,0.224857
8853,18385,0.243069
8853,16138,0.252056
8853,5572,0.302044
8854,9377,0.077836
8854,12041,0.077836
8854,10623,0.125239
8854,10149,0.153213
8854,11168,0.153213
8855,15344,0.100075
8855,18094,0.163789
8855,10901,0.174037
8855,12047,0.224044
8855,11044,0.228741
8856,1577,0.639186
8856,15946,0.71793
8856,9211,0.730225
8856,4946,0.776749
8856,16625,0.782368
8857,952,0.044478
8857,1906,0.074877
8857,14222,0.081972
8857,17663,0.134055
8857,3382,0.172744
8858,6641,0.082184
8858,9702,0.100075
8858,11079,0.125127
8858,15134,0.150631
8858,18496,0.193117
8859,6138,0.066717
8859,9000,0.162988
8859,13683,0.226984
8859,11659,0.298752
8859,7706,0.329419
8860,12461,0.044478
8860,11135,0.078102
8860,7651,0.087084
8860,1930,0.143409
8860,9024,0.149737
8861,3116,0.488446
8861,3557,0.498344
8861,167,0.586553
8861,8153,0.621518
8861,8300,0.624607
8862,13738,0.087248
8862,17620,0.225177
8862,13694,0.286977
8862,8526,0.286982
8862,3790,0.301275
8863,9595,0.087551
8863,4774,0.122314
8863,2946,0.151232
8863,260,0.163041
8863,9605,0.169724
8864,1451,0.100608
8864,15772,0.116551
8864,10683,0.164726
8864,13015,0.224731
8864,448,0.241697
8865,2083,0.18665
8865,9029,0.231643
8865,18788,0.268199
8865,19245,0.286909
8865,19595,0.287915
8866,8775,0.081981
8866,16744,0.111195
8866,18623,0.143418
8866,17039,0.224937
8866,6104,0.348396
8867,1283,0.022239
8867,9940,0.100075
8867,7392,0.125288
8867,11283,0.134338
8867,15307,0.15117
8868,11024,0.100075
8868,14557,0.144553
8868,4595,0.23261
8868,5650,0.262341
8868,469,0.294536
8869,2850,0.111195
8869,879,0.16036
8869,14717,0.21127
8869,13314,0.244629
8869,3267,0.24682
8870,5145,0.088956
8870,1025,0.163848
8870,10904,0.200499
8870,14194,0.249912
8870,2245,0.255633
8871,13272,0.075841
8871,3624,0.075841
8871,13898,0.093377
8871,12673,0.093378
8871,5319,0.111195
8872,15809,0.093718
8872,10044,0.226338
8872,7145,0.227427
8872,11672,0.302138
8872,18268,0.344805
8873,1442,0.082157
8873,4228,0.088956
8873,18538,0.111195
8873,12031,0.153821
8873,783,0.224429
8874,16383,0.087263
8874,9519,0.100438
8874,5904,0.108144
8874,11800,0.116403
8874,9512,0.155673
8875,17016,0.0
8875,17953,0.022239
8875,9529,0.033358
8875,3352,0.075679
8875,20216,0.150128
8876,3896,0.044478
8876,1071,0.133434
8876,5891,0.226438
8876,3747,0.229692
8876,359,0.280359
8877,17022,0.082314
8877,2883,0.144553
8877,2884,0.144553
8877,3155,0.20346
8877,12060,0.30638
8878,11246,0.107982
8878,3668,0.153359
8878,10767,0.16278
8878,7797,0.16388
8878,4915,0.225627
8879,11288,0.100075
8879,18486,0.155673
8879,10787,0.156044
8879,17757,0.192991
8879,5468,0.213667
8880,10207,0.245321
8880,7443,0.251529
8880,14655,0.256643
8880,4829,0.267951
8880,10084,0.267956
8881,11451,0.075026
8881,10816,0.077836
8881,16953,0.116371
8881,3545,0.125076
8881,17063,0.150464
8882,15295,0.078049
8882,3262,0.172716
8882,16426,0.213676
8882,8808,0.277334
8882,10847,0.308232
8883,3652,0.151797
8883,4285,0.15382
8883,15374,0.21377
8883,4396,0.242171
8883,4637,0.25631
8884,11060,0.233257
8884,10309,0.234832
8884,15053,0.333239
8884,9325,0.36832
8884,1709,0.408005
8885,16285,0.044478
8885,11706,0.122314
8885,11850,0.194255
8885,8092,0.226642
8885,607,0.244629
8886,10411,0.108347
8886,2281,0.111195
8886,11520,0.189031
8886,1404,0.203503
8886,749,0.245371
8887,12612,0.055597
8887,18438,0.078152
8887,2975,0.156305
8887,15497,0.182847
8887,3408,0.193043
8888,8443,0.033358
8888,2029,0.044478
8888,5410,0.055597
8888,1687,0.100075
8888,374,0.125109
8889,7672,0.111195
8889,16867,0.151648
8889,4331,0.151648
8889,12346,0.156463
8889,7010,0.156463
8890,6293,0.075912
8890,16586,0.169158
8890,16587,0.169158
8890,4801,0.189031
8890,11702,0.232038
8891,457,0.116388
8891,15542,0.166792
8891,19234,0.18041
8891,9804,0.22239
8891,13086,0.225436
8892,14019,0.055597
8892,2507,0.074924
8892,3697,0.100323
8892,868,0.108037
8892,14140,0.149848
8893,17420,0.233509
8893,13838,0.242404
8893,13990,0.287222
8893,6566,0.316028
8893,15149,0.349353
8894,12255,0.075196
8894,7625,0.160341
8894,17683,0.16934
8894,2707,0.169342
8894,4423,0.224254
8895,996,0.077836
8895,10850,0.100075
8895,4992,0.11627
8895,13633,0.134052
8895,16109,0.153003
8896,8896,0.0
8896,8415,0.011119
8896,1211,0.044478
8896,15740,0.066717
8896,15111,0.074838
8897,2493,0.011119
8897,10277,0.082031
8897,10781,0.125025
8897,14639,0.172772
8897,11163,0.200151
8898,10576,0.022239
8898,500,0.093248
8898,18400,0.093248
8898,2710,0.100075
8898,14320,0.100075
8899,8899,0.0
8899,10673,0.033358
8899,11226,0.055597
8899,133,0.087039
8899,682,0.153304
8900,4315,0.022239
8900,11119,0.055597
8900,18990,0.213747
8900,17692,0.244629
8900,4433,0.251019
8901,3192,0.116186
8901,8603,0.186303
8901,11279,0.234613
8901,13307,0.302247
8901,9914,0.352713
8902,11121,0.075958
8902,17131,0.153136
8902,12782,0.164424
8902,5326,0.246636
8902,13664,0.255748
8903,17292,0.180308
8903,7351,0.22239
8903,522,0.316345
8903,16223,0.348766
8903,91,0.465401
8904,7156,0.011119
8904,1019,0.044478
8904,9378,0.075749
8904,141,0.082019
8904,14265,0.088956
8905,4148,0.075229
8905,14881,0.133434
8905,14668,0.162957
8905,2183,0.203451
8905,13986,0.234769
8906,1623,0.044478
8906,6322,0.055597
8906,6430,0.078532
8906,9184,0.100617
8906,14151,0.157065
8907,7712,0.111195
8907,4351,0.164886
8907,15734,0.200151
8907,9477,0.203511
8907,14231,0.228624
8908,3512,0.075871
8908,542,0.108126
8908,4169,0.160068
8908,190,0.232772
8908,8909,0.266533
8909,13747,0.022239
8909,4499,0.078274
8909,190,0.108124
8909,12877,0.162873
8909,1580,0.169077
8910,1389,0.077836
8910,7430,0.081949
8910,386,0.08707
8910,10235,0.122314
8910,7169,0.134042
8911,134,0.033358
8911,14009,0.074876
8911,10086,0.074876
8911,10085,0.074876
8911,13640,0.074876
8912,14497,0.055597
8912,8074,0.075689
8912,8073,0.075689
8912,16129,0.224604
8912,10051,0.237707
8913,3384,0.301207
8913,17714,0.45888
8913,5499,0.524775
8913,19981,0.767624
8913,1199,0.870892
8914,20432,0.033358
8914,9009,0.033358
8914,17090,0.066717
8914,7518,0.075718
8914,14276,0.093277
8915,2203,0.087105
8915,14850,0.087105
8915,11584,0.087105
8915,16955,0.087105
8915,14535,0.093275
8916,19506,0.082205
8916,13901,0.093466
8916,2487,0.108183
8916,14379,0.153132
8916,1902,0.302377
8917,1319,0.134293
8917,1146,0.411797
8917,9380,0.527234
8917,9104,0.585872
8917,16425,0.602418
8918,15044,0.093374
8918,8451,0.116365
8918,5349,0.134134
8918,3908,0.150033
8918,13820,0.156487
8919,2501,0.193125
8919,17285,0.425656
8919,1530,0.529601
8919,9680,0.746492
8919,2526,0.769312
8920,17787,0.100075
8920,14268,0.144553
8920,3488,0.151579
8920,10508,0.159913
8920,12699,0.250895
8921,3472,0.066717
8921,10116,0.075722
8921,18324,0.162806
8921,17243,0.180155
8921,4459,0.208172
8922,9593,0.0934
8922,9427,0.15051
8922,9120,0.16908
8922,7306,0.177912
8922,14333,0.186801
8923,4044,0.011119
8923,5302,0.088956
8923,426,0.108291
8923,17634,0.108291
8923,18221,0.111195
8924,1853,0.401178
8924,5158,0.532095
8924,5466,0.548494
8924,2726,0.573162
8924,15780,0.613771
8925,18026,0.066717
8925,13881,0.100246
8925,13617,0.163841
8925,14674,0.166792
8925,11606,0.189031
8926,8926,0.0
8926,4066,0.011119
8926,5921,0.125225
8926,15425,0.15218
8926,17077,0.177912
8927,8926,0.0
8927,4066,0.011119
8927,5921,0.125225
8927,15425,0.15218
8927,17077,0.177912
8928,12258,0.0
8928,6951,0.093232
8928,13721,0.111195
8928,15304,0.134035
8928,2718,0.134035
8929,17891,0.076195
8929,16887,0.189031
8929,948,0.239156
8929,17199,0.333141
8929,5363,0.334372
8930,1638,0.249799
8930,15612,0.30222
8930,6043,0.348541
8930,15145,0.348541
8930,12687,0.355419
8931,2246,0.100512
8931,8032,0.116467
8931,11995,0.151989
8931,14695,0.255748
8931,19066,0.289107
8932,5476,0.11627
8932,4992,0.149742
8932,10563,0.153005
8932,5597,0.203318
8932,17379,0.203319
8933,12977,0.107921
8933,18598,0.672892
8933,8341,0.745406
8933,18485,0.833076
8933,18366,0.87844
8934,16712,0.172861
8934,5324,0.18294
8934,17087,0.245303
8934,5587,0.246658
8934,10564,0.255911
8935,14974,0.0
8935,9167,0.124982
8935,11019,0.14341
8935,12261,0.144553
8935,17940,0.149741
8936,4860,0.088956
8936,1978,0.177912
8936,19412,0.40214
8936,19146,0.508214
8936,14985,0.544855
8937,10353,0.134083
8937,3390,0.14344
8937,9657,0.153031
8937,4133,0.164037
8937,3715,0.186603
8938,16070,0.075388
8938,12195,0.163031
8938,8412,0.23321
8938,684,0.247318
8938,16017,0.281018
8939,8971,0.044478
8939,8972,0.044478
8939,5751,0.088956
8939,2765,0.093427
8939,13767,0.151804
8940,16056,0.208039
8940,2387,0.366288
8940,4317,1.356821
8940,8116,1.374152
8940,6848,1.431992
8941,6527,0.011119
8941,2223,0.076144
8941,11722,0.077836
8941,1957,0.082384
8941,4570,0.100075
8942,12862,0.134155
8942,15025,0.150521
8942,2261,0.189031
8942,109,0.227621
8942,7306,0.277594
8943,13928,0.081969
8943,5546,0.163938
8943,11671,0.174177
8943,7813,0.182827
8943,19753,0.186518
8944,6882,0.087482
8944,3631,0.088956
8944,7699,0.100075
8944,1174,0.13431
8944,18601,0.143651
8945,3317,0.259374
8945,4187,0.715612
8945,4010,0.909429
8945,4303,1.005169
8945,4650,1.015976
8946,14170,0.088956
8946,1922,0.116478
8946,5025,0.125176
8946,16527,0.144553
8946,1841,0.162941
8947,19037,0.011119
8947,16620,0.066717
8947,3791,0.087034
8947,15345,0.116232
8947,9557,0.149623
8948,40,0.011119
8948,9407,0.011119
8948,4601,0.022239
8948,2672,0.055597
8948,8157,0.066717
8949,17486,0.044478
8949,5003,0.09319
8949,6432,0.152964
8949,18711,0.16378
8949,13610,0.163781
8950,18896,0.075772
8950,11313,0.087155
8950,18968,0.093321
8950,19433,0.093321
8950,18045,0.100344
8951,8519,0.087138
8951,9515,0.100328
8951,2354,0.100329
8951,15213,0.116309
8951,10834,0.133434
8952,1715,0.078245
8952,8120,0.087212
8952,10012,0.116365
8952,865,0.150036
8952,5885,0.151675
8953,12274,0.075386
8953,14438,0.075386
8953,12839,0.166792
8953,10549,0.172965
8953,10866,0.183038
8954,2081,0.116211
8954,9905,0.133434
8954,12310,0.14997
8954,11819,0.192988
8954,1097,0.228701
8955,593,0.074818
8955,10778,0.149635
8955,13129,0.149635
8955,8193,0.156106
8955,18747,0.172719
8956,7307,0.075611
8956,5467,0.09319
8956,5468,0.09319
8956,18486,0.100075
8956,17757,0.107943
8957,16420,0.066717
8957,3083,0.075682
8957,6999,0.075682
8957,2513,0.087077
8957,13668,0.087077
8958,16135,0.055597
8958,8759,0.088956
8958,13728,0.116587
8958,18090,0.151133
8958,10337,0.18092
8959,9266,0.044478
8959,11471,0.075968
8959,13635,0.078371
8959,7464,0.193133
8959,198,0.200151
8960,17861,0.082073
8960,20236,0.09335
8960,13054,0.108082
8960,20358,0.168972
8960,1788,0.312865
8961,1964,0.144553
8961,5310,0.156057
8961,12339,0.162757
8961,14515,0.189031
8961,13987,0.224119
8962,1179,0.087374
8962,1180,0.087374
8962,2889,0.193155
8962,16444,0.229962
8962,7984,0.28798
8963,11109,0.286695
8963,12990,0.287861
8963,13834,0.311346
8963,8411,0.311949
8963,8721,0.325475
8964,3069,0.150516
8964,15816,0.151743
8964,18192,0.224392
8964,6891,0.286961
8964,12915,0.440106
8965,13403,0.082192
8965,9130,0.144553
8965,13443,0.164383
8965,17928,0.174595
8965,3295,0.203409
8966,8642,0.193769
8966,13072,0.224236
8966,1548,0.30895
8966,3157,0.378063
8966,95,0.40195
8967,5288,0.022239
8967,2643,0.066717
8967,3887,0.122314
8967,246,0.172944
8967,174,0.201264
8968,8716,0.164724
8968,2450,0.213848
8968,15286,0.27435
8968,11324,0.377991
8968,19730,0.449015
8969,3396,0.200151
8969,11824,0.27725
8969,15829,0.300547
8969,7457,0.322465
8969,13772,0.384121
8970,18279,0.093384
8970,7900,0.111195
8970,8002,0.164221
8970,17407,0.174443
8970,4412,0.193594
8971,8972,0.0
8971,5751,0.044478
8971,8939,0.044478
8971,2765,0.12511
8971,13767,0.151804
8972,8972,0.0
8972,5751,0.044478
8972,8939,0.044478
8972,2765,0.12511
8972,13767,0.151804
8973,3755,0.022239
8973,8984,0.066717
8973,3205,0.087182
8973,9363,0.093346
8973,12185,0.100368
8974,13120,0.087467
8974,2606,0.108308
8974,6109,0.151037
8974,11302,0.160561
8974,5528,0.224739
8975,16682,0.011119
8975,17991,0.213745
8975,6767,0.22419
8975,13860,0.224191
8975,7648,0.224332
8976,2777,0.033358
8976,18284,0.149591
8976,6755,0.166792
8976,9198,0.182795
8976,11203,0.19323
8977,4372,0.011119
8977,16484,0.380809
8977,2255,0.932127
8977,1115,1.178233
8977,11381,1.287554
8978,9890,0.17287
8978,6075,0.208555
8978,18555,0.307982
8978,14854,0.333607
8978,7495,0.378458
8979,11401,0.07628
8979,5740,0.157349
8979,16233,0.250682
8979,9103,0.255748
8979,10363,0.287441
8980,11413,0.066717
8980,8580,0.125264
8980,13157,0.134314
8980,14809,0.152312
8980,8713,0.154329
8981,3083,0.055597
8981,8957,0.087077
8981,2513,0.088956
8981,16420,0.134046
8981,13668,0.149723
8982,8982,0.0
8982,19826,0.011119
8982,18782,0.082058
8982,384,0.093337
8982,2709,0.100359
8983,482,0.033358
8983,16163,0.033358
8983,15889,0.081969
8983,14365,0.087089
8983,7230,0.159735
8984,9206,0.044478
8984,8973,0.066717
8984,13700,0.075803
8984,9363,0.075803
8984,3205,0.078211
8985,6810,0.075284
8985,16335,0.157
8985,20398,0.24167
8985,17660,0.309262
8985,20011,0.441217
8986,3977,0.082008
8986,6600,0.093293
8986,16824,0.108033
8986,2100,0.143435
8986,1568,0.162813
8987,14293,0.298728
8987,7246,0.555975
8987,13401,0.773777
8987,8299,0.913152
8987,12462,0.947576
8988,13457,0.081986
8988,16728,0.111195
8988,1703,0.143422
8988,13077,0.150197
8988,10536,0.156249
8989,7279,0.460293
8989,6990,0.524231
8989,659,0.564202
8989,8405,0.602357
8989,1448,0.64045
8990,1836,0.100075
8990,14571,0.193222
8990,1416,0.367052
8990,13939,0.392967
8990,5514,0.431029
8991,6381,0.153142
8991,16708,0.153142
8991,17123,0.160258
8991,738,0.186963
8991,4448,0.232905
8992,14860,0.033358
8992,19481,0.078277
8992,5776,0.082131
8992,16547,0.087241
8992,14465,0.088956
8993,4247,0.156718
8993,13954,0.160229
8993,1573,0.169237
8993,2807,0.225686
8993,4706,0.232166
8994,20328,0.033358
8994,18696,0.066717
8994,17599,0.075663
8994,18760,0.075663
8994,19400,0.078075
8995,7439,0.154388
8995,3311,0.241775
8995,4787,0.440517
8995,12337,0.492289
8995,2260,0.536998
8996,10149,0.116544
8996,11168,0.116544
8996,12041,0.208743
8996,9377,0.208743
8996,10623,0.256877
8997,18551,0.093307
8997,20248,0.149868
8997,5615,0.241231
8997,6551,0.241761
8997,11463,0.261418
8998,10640,0.011119
8998,13161,0.107988
8998,4466,0.107989
8998,9973,0.111195
8998,5051,0.152995
8999,13915,0.011119
8999,10976,0.033358
8999,11733,0.082391
8999,12950,0.125262
8999,9371,0.153232
9000,6138,0.108296
9000,8859,0.162988
9000,14195,0.29875
9000,13683,0.344285
9000,7706,0.376641
9001,10819,0.18304
9001,8849,0.224319
9001,11009,0.230511
9001,5,0.381046
9001,11778,0.486095
9002,19246,0.09323
9002,13107,0.09323
9002,13190,0.111195
9002,12603,0.203307
9002,2414,0.203307
9003,14017,0.075632
9003,795,0.078046
9003,794,0.078046
9003,5497,0.081911
9003,8785,0.150034
9004,5634,0.172779
9004,6993,0.716391
9004,1711,0.764447
9004,7435,1.081193
9004,11968,1.209428
9005,6914,0.143419
9005,17263,0.149773
9005,4880,0.153443
9005,3235,0.153443
9005,3515,0.16879
9006,6678,0.154404
9006,3779,0.157182
9006,5048,0.200151
9006,18049,0.216708
9006,16232,0.250574
9007,4022,0.10825
9007,7164,0.467735
9007,8790,0.498375
9007,545,0.641632
9007,5125,0.704905
9008,11942,0.077836
9008,10023,0.081894
9008,5013,0.152965
9008,2929,0.203289
9008,18927,0.213669
9009,20432,0.0
9009,17090,0.033358
9009,8914,0.033358
9009,14276,0.078129
9009,7518,0.078129
9010,12332,0.044478
9010,7899,0.075894
9010,5052,0.077836
9010,12726,0.150151
9010,7273,0.225226
9011,8673,0.044478
9011,2354,0.111195
9011,8372,0.149867
9011,10662,0.164048
9011,5683,0.180208
9012,5285,0.088956
9012,2421,0.093394
9012,7571,0.116382
9012,6155,0.151725
9012,13874,0.160052
9013,2586,0.157071
9013,3059,0.228412
9013,7165,0.311173
9013,11149,0.361711
9013,10461,0.460593
9014,8254,0.066717
9014,9791,0.078129
9014,8767,0.16398
9014,2998,0.186555
9014,5665,0.203328
9015,12756,0.022239
9015,11214,0.055597
9015,12467,0.055597
9015,9522,0.100267
9015,985,0.15011
9016,13746,0.088956
9016,13854,0.122314
9016,14513,0.180508
9016,7645,0.193118
9016,18496,0.224472
9017,7158,0.590756
9017,10464,0.622836
9017,16901,0.63825
9017,9235,0.689261
9017,16206,0.756013
9018,5272,0.100342
9018,14995,0.100343
9018,1405,0.189031
9018,10680,0.200684
9018,6640,0.213723
9019,9020,0.0
9019,5947,0.182974
9019,4749,0.480087
9019,17281,0.549142
9019,5598,0.574398
